# chirp_mass mass_ratio spin_1z spin_2z coalescence_time coalescence_phase luminosity_distance inclination longitude latitude psi
5.694098303289894247e+05 7.532309518547158911e-01 5.367937627637184295e-02 7.832563074594521835e-01 3.081932329772452661e+01 2.942754701079716373e+00 1.132980996993211738e+04 1.232195560484961483e+00 4.684549217594313752e-01 -6.256246923489283684e-02 9.428664353305500345e-01
5.694312316710529849e+05 7.544841656601163349e-01 5.237344539453188397e-02 7.842330636778145347e-01 3.081932368369190556e+01 2.939647140553983906e+00 1.139500011064049613e+04 1.908812416793436606e+00 3.768230724162788370e+00 9.685421901207403872e-01 2.284969106469069811e+00
5.693161968243027804e+05 7.538259738684566225e-01 4.668956141086142569e-02 7.916151983525299141e-01 3.081932250748168300e+01 1.375090153577144481e+00 1.135990647297269061e+04 1.909173466565137645e+00 3.796531088760649375e+00 9.729929729073608646e-01 7.330822396677693087e-01
5.693766024383563781e+05 7.547841836612058097e-01 4.431666717783025455e-02 7.951626639227231674e-01 3.081932335330283834e+01 2.943126811692174716e+00 1.139826668400549534e+04 1.908305782309002385e+00 3.806261267412739180e+00 9.618377224534574443e-01 2.310309281235240597e+00
5.694947091130897170e+05 7.482854618814028802e-01 8.365503865757514812e-02 7.453380418868980062e-01 3.081932438945421637e+01 1.368261563492165989e+00 1.141297572473190121e+04 1.233039292355637917e+00 4.505495407300058597e-01 -8.254111836099038702e-02 2.519931681548430280e+00
5.694610011905553984e+05 7.538548719795226116e-01 5.444462317550175651e-02 7.824807569981045985e-01 3.081932441879882134e+01 4.510430627544990578e+00 1.138998311130485308e+04 1.908439913127242704e+00 3.816347261741044328e+00 9.625095609781864070e-01 7.461629430396055085e-01
5.694108252338479506e+05 7.544123646963448726e-01 4.381110815206716580e-02 7.960376842999511426e-01 3.081932261200215351e+01 2.945904607267608277e+00 1.134826226616991153e+04 1.909738974080078089e+00 3.800187855980897922e+00 9.760216844119165014e-01 2.306166076926344122e+00
5.693880478362516733e+05 7.535247119875705391e-01 5.227029957150552963e-02 7.849011737853982540e-01 3.081932308955749633e+01 1.371121708914987192e+00 1.139824485075962002e+04 1.908937082624643455e+00 3.755854830143572798e+00 9.697757292591535627e-01 7.053087954540107063e-01
5.693875397795262979e+05 7.528792540313760107e-01 5.843320614885539471e-02 7.765198518852778342e-01 3.081932349617534683e+01 1.370798245529944115e+00 1.135439122565680191e+04 1.909146975946166114e+00 3.787594843987110327e+00 9.757962895451612884e-01 7.274019621112756129e-01
5.694621444808429806e+05 7.523952169522851730e-01 6.344427005482547455e-02 7.708241479066718638e-01 3.081932431344057477e+01 2.937901350967000447e+00 1.138518496544452319e+04 1.909124724305413912e+00 3.777539775094324703e+00 9.705030039669190201e-01 2.291627158165278733e+00
5.694230891589843668e+05 7.536408111478265504e-01 5.249730210162963095e-02 7.842541044578290599e-01 3.081932288201184278e+01 4.514964126899530861e+00 1.137440167944225686e+04 1.232853493883423246e+00 4.579111960680960491e-01 -7.431214312915040976e-02 2.517197430419264137e+00
5.693756058095827466e+05 7.567756702462006269e-01 2.809696886738793919e-02 8.161125124258551411e-01 3.081932222545809097e+01 2.946647348598699701e+00 1.140483455256967864e+04 1.909090957332790328e+00 3.797160065251449002e+00 9.644252433238913458e-01 2.304228335557256813e+00
5.694064181677057641e+05 7.534756935697134450e-01 5.470871149704115838e-02 7.814417653470075997e-01 3.081932369223063262e+01 2.942415039661202769e+00 1.134498644260003675e+04 1.908960857016236634e+00 3.816418729914314856e+00 9.728364300867038406e-01 2.317350839939889884e+00
5.693546750700297998e+05 7.586487515976695351e-01 2.518172506396030436e-02 8.181839933004223520e-01 3.081932280689465387e+01 1.373553635782596150e+00 1.133206594675234919e+04 1.909500860455105364e+00 3.792985119545798867e+00 9.801369300353910408e-01 7.314362843451125418e-01
5.694304464113783324e+05 7.571328581948639780e-01 3.509927658772678954e-02 8.066678762480775644e-01 3.081932348846348191e+01 2.940751136445535874e+00 1.142634228988938776e+04 1.908919368476408085e+00 3.763937766033740306e+00 9.636952858963603319e-01 2.281690249457128061e+00
5.693159547924044309e+05 7.534356478320590744e-01 5.257641373718689032e-02 7.836457202333581007e-01 3.081932293329895955e+01 2.943303210579002016e+00 1.142239040898687017e+04 1.908291288066904068e+00 3.790613191459212494e+00 9.596587913745240339e-01 2.299647360276828589e+00
5.693090511682339711e+05 7.549262266848359992e-01 3.897153911653531561e-02 8.013263822126002189e-01 3.081932200320456516e+01 2.947038364506122665e+00 1.131420162811322916e+04 1.910064193454074744e+00 3.781860437730420355e+00 9.857149969753279395e-01 2.294758459342101098e+00
5.693572675013069529e+05 7.585898131996868798e-01 2.066235165753918177e-02 8.244841649938871031e-01 3.081932217025932985e+01 2.946277633867866896e+00 1.135769107233194882e+04 1.232429284865568686e+00 4.729266558342893889e-01 -6.865337778494144672e-02 9.412966060004246405e-01
5.693575007632182678e+05 7.578868181567206541e-01 2.790855520561483227e-02 8.150378712578905116e-01 3.081932262292963287e+01 2.945362843985636303e+00 1.140561895203540007e+04 1.908583718740634927e+00 3.811070653680121545e+00 9.614815442838398063e-01 2.313456664361720261e+00
5.694249775914546335e+05 7.531730742201570017e-01 4.734421411926877793e-02 7.926467345476478910e-01 3.081932269271876024e+01 2.945011977424856653e+00 1.137995366637433108e+04 1.909106286249926399e+00 3.784428708459317114e+00 9.711486106701542331e-01 2.295528434342953172e+00
5.693825950597657356e+05 7.535015364535118110e-01 4.818308626079244317e-02 7.906485198519974666e-01 3.081932278383219170e+01 2.943863812917774325e+00 1.140179166554017502e+04 1.908345904837736473e+00 3.781581358544510607e+00 9.651249148272419420e-01 2.293810855862943754e+00
5.694020583368443185e+05 7.548999161752233400e-01 4.784661741710034832e-02 7.900324760195730489e-01 3.081932356748840007e+01 4.512782657328916258e+00 1.138119957135454752e+04 1.232492752766568778e+00 4.525927856503414448e-01 -7.556009280415661167e-02 2.518851135508123562e+00
5.694669401200400898e+05 7.513197379937488485e-01 6.866106350152076376e-02 7.642986744018233081e-01 3.081932435412830884e+01 2.938302057280771873e+00 1.144277533494622730e+04 1.908157519218062204e+00 3.795131920026547423e+00 9.548627859442468946e-01 2.302385183010461134e+00
5.694723703545081662e+05 7.528156938215443406e-01 5.857170401706167373e-02 7.772278776104728504e-01 3.081932354274019303e+01 1.369188747430638786e+00 1.143221400788221399e+04 1.232816303418627468e+00 4.743780773518176952e-01 -8.270728284900336069e-02 2.511368044984712000e+00
5.694112835185345029e+05 7.540228878264186863e-01 4.560808430625415411e-02 7.942435010234667470e-01 3.081932304920483290e+01 4.514328398121038255e+00 1.139750403634733993e+04 1.908637054849468218e+00 3.781468763402644040e+00 9.668332246213413583e-01 7.225149657665423941e-01
5.693861514927884564e+05 7.530502362644425629e-01 5.302379116653115065e-02 7.842465047536455458e-01 3.081932321017676202e+01 1.371529759632136747e+00 1.142393840556186296e+04 1.908401183852393324e+00 3.785031895871870500e+00 9.589683899953688195e-01 7.253273673317641723e-01
5.693105180658851750e+05 7.551704643656127480e-01 3.604299522765524316e-02 8.054618547527552241e-01 3.081932189851681159e+01 2.947125469384411556e+00 1.133623787820346479e+04 1.909342427076499149e+00 3.785172822268049853e+00 9.794861844179179045e-01 2.297029229849551157e+00
5.694064068737647031e+05 7.540395723187004462e-01 4.939296115363704665e-02 7.885741779447362765e-01 3.081932313062122830e+01 2.942261543741529817e+00 1.140358263420037110e+04 1.908840399531468890e+00 3.770251148919131268e+00 9.661966798634887832e-01 2.285997058195873954e+00
5.693382013479169691e+05 7.569261646253981901e-01 3.494247892242145076e-02 8.057064002973655104e-01 3.081932278752794829e+01 1.373145649751117192e+00 1.134823983782761388e+04 1.909561484420440713e+00 3.776324166878501032e+00 9.787592111027926256e-01 7.196425061953151125e-01
5.693581319402212976e+05 7.611439263741422989e-01 1.492375348225866150e-02 8.305374190489377417e-01 3.081932312807782282e+01 2.943721869257589940e+00 1.140782344867342908e+04 1.908402929644637425e+00 3.803003510141623078e+00 9.609680847938332215e-01 2.307591203181038164e+00
5.693468002592881676e+05 7.595368535633469920e-01 2.077364685952384771e-02 8.233833612178769190e-01 3.081932218685602720e+01 4.516124626848130319e+00 1.138850327646468941e+04 1.908836047298777316e+00 3.780431317071394570e+00 9.680490042351681534e-01 7.220005766826180782e-01
5.694121989655254874e+05 7.551076545216666158e-01 4.284474701871665570e-02 7.969523519959371693e-01 3.081932263942880112e+01 4.514355970369570592e+00 1.140625178748134931e+04 1.232655028232989558e+00 4.736236146272868042e-01 -7.819200755549646220e-02 2.511898578911737179e+00
5.693418921909141354e+05 7.580554388406315347e-01 3.053933220500361714e-02 8.111853610104124979e-01 3.081932319963637568e+01 2.942676364004850331e+00 1.140312404408954171e+04 1.908926776560841976e+00 3.783609923399453567e+00 9.651900422680909086e-01 2.294952389131993176e+00
5.693854914655926405e+05 7.514031738177572306e-01 6.429308519525363252e-02 7.694587314271184031e-01 3.081932352052635338e+01 1.370056131449644443e+00 1.142030462884188273e+04 1.908657852410040823e+00 3.777402691300680626e+00 9.630492834426702675e-01 7.200420322811823537e-01
5.694016672338501085e+05 7.529471270942577066e-01 5.404388866628150739e-02 7.829166906267309711e-01 3.081932330278334575e+01 2.941849165945832567e+00 1.136274346618260097e+04 1.908816801861760837e+00 3.767544106282794569e+00 9.755259608177906383e-01 2.284623083783822839e+00
5.693966602492001839e+05 7.579781319408602780e-01 2.541455854030210543e-02 8.191499047894563734e-01 3.081932279965542065e+01 2.944193191564492995e+00 1.143778973429224970e+04 1.908304298143963962e+00 3.784912217370357546e+00 9.573839435484231553e-01 2.295387492240326566e+00
5.694318242138455389e+05 7.538311002341152589e-01 5.309344607773974767e-02 7.836807435317453274e-01 3.081932340758456590e+01 4.513109074926491715e+00 1.143746503324057630e+04 1.233232381581247150e+00 4.527205872821581378e-01 -8.866104884817288534e-02 2.519652408910118435e+00
5.693941928196325898e+05 7.505544161524020375e-01 6.188564206053528971e-02 7.734887804468797423e-01 3.081932240591208227e+01 1.374036587905522966e+00 1.137719509118480710e+04 1.909185990893793150e+00 3.781749922683363963e+00 9.709206188069501309e-01 7.235225227969971362e-01
5.693494194914036198e+05 7.514333946441388301e-01 6.208435590511612173e-02 7.720504865311428322e-01 3.081932299297890410e+01 4.513643323246174788e+00 1.139682896945439825e+04 1.908462067861278699e+00 3.784204822158044212e+00 9.659691231451732474e-01 7.247823038523033556e-01
5.693937781789561268e+05 7.563871951879581612e-01 4.010339409605283983e-02 7.996512672886423312e-01 3.081932349180231157e+01 2.941984247508792727e+00 1.138033815142031199e+04 1.908635919557319482e+00 3.803499382863375189e+00 9.663872198587358797e-01 2.308774738969462170e+00
5.693170982611766085e+05 7.563273613862628864e-01 3.550645426031016211e-02 8.052814016538742958e-01 3.081932268182606904e+01 1.374238904826184049e+00 1.139496318883168351e+04 1.908786384828481841e+00 3.807251494996649388e+00 9.635910459200986988e-01 7.404654799653159758e-01
5.693946375355175696e+05 7.601105934054654956e-01 1.729262288806961145e-02 8.282815917486937574e-01 3.081932269316525819e+01 4.514819443391360210e+00 1.132650365601739759e+04 1.909599260866436943e+00 3.782746919004068342e+00 9.827846547207549355e-01 7.249858400936646241e-01
5.693766413551190635e+05 7.587218025015757261e-01 2.691332523631072282e-02 8.158349411117341576e-01 3.081932306841716596e+01 2.943019920168958414e+00 1.142833489274107342e+04 1.908199782427710156e+00 3.788536181156248794e+00 9.573855203510381884e-01 2.297938610063222420e+00
5.693818571322719799e+05 7.530136910753155721e-01 5.559457544627596781e-02 7.803616546351244132e-01 3.081932328833313051e+01 4.513246494002446596e+00 1.132368392130467873e+04 1.232451480968423940e+00 4.652271128209774509e-01 -6.410780859465613213e-02 2.514408184769084009e+00
5.693678678423273377e+05 7.554175159434521891e-01 3.938763580559431071e-02 8.011151404128291631e-01 3.081932301523232098e+01 4.515408025107527479e+00 1.136715282210330770e+04 1.232950284605597524e+00 4.445804293263042606e-01 -7.582289721991003484e-02 2.521155574114688047e+00
5.694057139520721976e+05 7.468301240349436432e-01 8.863255825259253040e-02 7.385475856360145253e-01 3.081932410222374941e+01 4.510530975293781886e+00 1.142322600149340542e+04 1.908451456768802679e+00 3.801630007143371959e+00 9.577143913480894444e-01 7.361209508835216964e-01
5.693758176544097951e+05 7.533952749338828081e-01 5.073516117710358264e-02 7.871314134666598239e-01 3.081932331727333718e+01 2.942198141809582168e+00 1.136224369813519843e+04 1.909182068382172082e+00 3.773814087907223946e+00 9.749330611004606295e-01 2.289016291563359395e+00
5.693865558661136311e+05 7.578015751122634258e-01 2.425918318489203584e-02 8.208522975295058366e-01 3.081932229372552001e+01 4.515957557517935150e+00 1.134131792745261009e+04 1.231830373801698908e+00 4.771607972177612234e-01 -6.308078266671078571e-02 2.510443884065785003e+00
5.693938660756765166e+05 7.513541541045735128e-01 6.518867454722354626e-02 7.684203670762242977e-01 3.081932369992412291e+01 2.940446455991247543e+00 1.141064280932699512e+04 1.908714687508629160e+00 3.784568486815850008e+00 9.640506925735550237e-01 2.295733473039248906e+00
5.694203395580406068e+05 7.541285017580529049e-01 5.359615213104019366e-02 7.825950621126233075e-01 3.081932363173197587e+01 2.940657209631742042e+00 1.142456471377151865e+04 1.908445969813320486e+00 3.790212920914180383e+00 9.599858500643561054e-01 2.299363904080743204e+00
5.693732476612868486e+05 7.547518751385809965e-01 4.408949392352734531e-02 7.952019274882798916e-01 3.081932278355338539e+01 2.943032431910677538e+00 1.142190988603342157e+04 1.908466216541992777e+00 3.787786463312285523e+00 9.595876767804597529e-01 2.298280653490526237e+00
5.694119539568457985e+05 7.549522359643474623e-01 5.401418264600366115e-02 7.811827443663582615e-01 3.081932416430072053e+01 2.939547219302772962e+00 1.133354294036721694e+04 1.232478597774275819e+00 4.547730308561291901e-01 -6.570620844983338094e-02 9.472571203971223985e-01
5.694686791006762069e+05 7.491119537209468549e-01 7.763902121194724004e-02 7.529747436399928384e-01 3.081932388679279100e+01 1.368822769906602899e+00 1.140976277294811553e+04 1.233013060243231429e+00 4.689319876442842316e-01 -8.014817669947488232e-02 2.513374560899379606e+00
5.693433030180621427e+05 7.624875693868803372e-01 1.844608808180533965e-03 8.472312252463959359e-01 3.081932219550917651e+01 2.946697726683237484e+00 1.139957866106152323e+04 1.908943068309164603e+00 3.805360373833900134e+00 9.632042298957771420e-01 2.309635525499404984e+00
5.693619373202498537e+05 7.554507937647162441e-01 4.302213110436366172e-02 7.959254400005846275e-01 3.081932309784446744e+01 2.943293915556510765e+00 1.137325681452633216e+04 1.908628970038549699e+00 3.792836393457994504e+00 9.709542378280519026e-01 2.301376465709550345e+00
5.693489572471390711e+05 7.591910738864359187e-01 2.303105992790680998e-02 8.207489804488061758e-01 3.081932304112325127e+01 2.943684651677289654e+00 1.140258894622393382e+04 1.908478740799147477e+00 3.800851610791818658e+00 9.621114035966951139e-01 2.306893775207067510e+00
5.694403764007546706e+05 7.532843615125803804e-01 5.623992880763281632e-02 7.801046034177164801e-01 3.081932387933222728e+01 2.940361494624489591e+00 1.142753773908300900e+04 1.908532744279553883e+00 3.799580362176600001e+00 9.592573018791845652e-01 2.305497512616830225e+00
5.693829811623933492e+05 7.578949756630510848e-01 2.876015613889711109e-02 8.143304017264705319e-01 3.081932291424067216e+01 2.943102829274209853e+00 1.142808461011574036e+04 1.908402894881765288e+00 3.786806778354205427e+00 9.588781666887485899e-01 2.297084883191661486e+00
5.693814481608161004e+05 7.565693143915446228e-01 3.556460809017092384e-02 8.058343538228145420e-01 3.081932298311623697e+01 2.943608781780390871e+00 1.139146661057791607e+04 1.908462102791823600e+00 3.798019987205389913e+00 9.651861709751026197e-01 2.304815588612551647e+00
